year,month,day,dayofyear,weekofyear,dayofweek,quarter,battery,damage,narcotics,theft,other,Latitude,Longitude
2015.0,10.0,29.0,302.0,44.0,3.0,4.0,0,0,0,1,0,41.876758444000004,-87.640640921
2015.0,9.0,14.0,257.0,38.0,0.0,3.0,0,0,0,1,0,41.761455767,-87.613956391
2001.0,7.0,18.0,199.0,29.0,2.0,3.0,1,0,0,0,0,41.994418781,-87.662700219
2013.0,12.0,31.0,365.0,1.0,1.0,4.0,1,0,0,0,0,41.779704695999996,-87.64750858200001
2003.0,7.0,8.0,189.0,28.0,1.0,3.0,0,0,0,0,1,41.802064571,-87.684250919
2014.0,1.0,1.0,1.0,1.0,2.0,1.0,0,1,0,0,0,41.938598108,-87.806767636
2003.0,6.0,23.0,174.0,26.0,0.0,2.0,1,0,0,0,0,41.918711651,-87.76551063
2006.0,6.0,22.0,173.0,25.0,3.0,2.0,0,1,0,0,0,41.82295618,-87.633219433
2017.0,5.0,19.0,139.0,20.0,4.0,2.0,0,1,0,0,0,41.75157958,-87.57811915100002
2019.0,1.0,28.0,28.0,5.0,0.0,1.0,1,0,0,0,0,41.863501348,-87.624065674
2004.0,4.0,2.0,93.0,14.0,4.0,2.0,1,0,0,0,0,41.754734911,-87.65546716899998
2010.0,1.0,20.0,20.0,3.0,2.0,1.0,0,0,0,1,0,41.891984471,-87.62416567
2018.0,3.0,17.0,76.0,11.0,5.0,1.0,0,0,0,1,0,41.911852088,-87.66148210899998
2001.0,10.0,1.0,274.0,40.0,0.0,4.0,0,0,0,0,1,41.969103101,-87.801467678
2007.0,4.0,10.0,100.0,15.0,1.0,2.0,0,0,1,0,0,41.75837227,-87.644587407
2005.0,2.0,15.0,46.0,7.0,1.0,1.0,1,0,0,0,0,41.975728172,-87.71045482299999
2004.0,6.0,12.0,164.0,24.0,5.0,2.0,0,1,0,0,0,41.654798208,-87.536247284
2007.0,4.0,25.0,115.0,17.0,2.0,2.0,0,0,0,1,0,41.896674013,-87.670978085
2004.0,5.0,12.0,133.0,20.0,2.0,2.0,0,0,1,0,0,41.922372715,-87.703470667
2012.0,6.0,11.0,163.0,24.0,0.0,2.0,0,1,0,0,0,41.762606262,-87.561206115
2008.0,8.0,23.0,236.0,34.0,5.0,3.0,0,0,0,1,0,41.895815428,-87.68256055299999
2003.0,6.0,24.0,175.0,26.0,1.0,2.0,0,0,1,0,0,41.883936197,-87.6797653
2004.0,6.0,1.0,153.0,23.0,1.0,2.0,0,0,1,0,0,41.899247932,-87.75202983
2014.0,7.0,4.0,185.0,27.0,4.0,3.0,1,0,0,0,0,41.902010276999995,-87.77447100299999
2006.0,5.0,14.0,134.0,19.0,6.0,2.0,1,0,0,0,0,41.762862598000005,-87.66373140299999
2018.0,3.0,4.0,63.0,9.0,6.0,1.0,0,0,0,0,1,41.797143568,-87.650091532
2002.0,6.0,10.0,161.0,24.0,0.0,2.0,1,0,0,0,0,41.739004946,-87.64491897
2014.0,12.0,7.0,341.0,49.0,6.0,4.0,0,0,0,0,1,41.877480983000005,-87.677227671
2003.0,7.0,15.0,196.0,29.0,1.0,3.0,0,0,0,1,0,41.890384235999996,-87.62410991700001
2005.0,7.0,14.0,195.0,28.0,3.0,3.0,0,0,1,0,0,41.968609432,-87.65010458200001
2001.0,6.0,29.0,180.0,26.0,4.0,2.0,0,1,0,0,0,41.76372177,-87.632027369
2014.0,10.0,20.0,293.0,43.0,0.0,4.0,1,0,0,0,0,41.911151209,-87.63598179
2006.0,4.0,29.0,119.0,17.0,5.0,2.0,1,0,0,0,0,41.87384532,-87.76315411799999
2010.0,6.0,10.0,161.0,23.0,3.0,2.0,1,0,0,0,0,41.792287348,-87.62402256
2016.0,8.0,9.0,222.0,32.0,1.0,3.0,1,0,0,0,0,41.852973847,-87.71923793399998
2010.0,11.0,19.0,323.0,46.0,4.0,4.0,0,0,0,1,0,41.682504903,-87.64815001299999
2005.0,6.0,10.0,161.0,23.0,4.0,2.0,0,1,0,0,0,41.783239794,-87.65498001899998
2014.0,7.0,6.0,187.0,27.0,6.0,3.0,0,0,0,1,0,41.745729532,-87.55520817799999
2018.0,1.0,24.0,24.0,4.0,2.0,1.0,0,0,0,1,0,41.75888559,-87.575306614
2002.0,10.0,14.0,287.0,42.0,0.0,4.0,0,0,0,1,0,41.916776171,-87.67395211200001
2014.0,2.0,26.0,57.0,9.0,2.0,1.0,0,0,1,0,0,41.726127513,-87.574578165
2001.0,4.0,5.0,95.0,14.0,3.0,2.0,0,0,1,0,0,41.881265295,-87.75646357299999
2001.0,7.0,30.0,211.0,31.0,0.0,3.0,0,0,1,0,0,41.882196322,-87.68169258200001
2005.0,7.0,11.0,192.0,28.0,0.0,3.0,0,1,0,0,0,41.754592961,-87.74152853700001
2013.0,10.0,31.0,304.0,44.0,3.0,4.0,0,0,0,1,0,41.954607083,-87.647107189
2015.0,2.0,20.0,51.0,8.0,4.0,1.0,0,0,1,0,0,41.688218178,-87.537357913
2012.0,6.0,20.0,172.0,25.0,2.0,2.0,0,0,0,0,1,41.761799848,-87.70640699299999
2002.0,6.0,9.0,160.0,23.0,6.0,2.0,0,0,1,0,0,41.900054139,-87.717688754
2001.0,8.0,17.0,229.0,33.0,4.0,3.0,0,0,1,0,0,41.917235394,-87.727936396
2010.0,2.0,9.0,40.0,6.0,1.0,1.0,0,0,0,1,0,41.691314623000004,-87.71704338100002
2018.0,9.0,14.0,257.0,37.0,4.0,3.0,0,0,0,1,0,41.976290414,-87.905227221
2001.0,3.0,7.0,66.0,10.0,2.0,1.0,0,0,1,0,0,41.77404378,-87.603503206
2011.0,10.0,31.0,304.0,44.0,0.0,4.0,0,0,1,0,0,41.746403307,-87.65362731299999
2007.0,7.0,19.0,200.0,29.0,3.0,3.0,0,0,0,0,1,41.751928332,-87.64407726399998
2017.0,12.0,8.0,342.0,49.0,4.0,4.0,1,0,0,0,0,41.752593956999995,-87.580892513
2012.0,3.0,27.0,87.0,13.0,1.0,1.0,1,0,0,0,0,41.876108306,-87.68486082700001
2012.0,2.0,1.0,32.0,5.0,2.0,1.0,0,0,0,0,1,41.855870568,-87.72727477
2017.0,9.0,24.0,267.0,38.0,6.0,3.0,0,0,0,1,0,41.967406947,-87.73665436799999
2012.0,5.0,15.0,136.0,20.0,1.0,2.0,0,0,1,0,0,41.964702614000004,-87.64841816200001
2010.0,4.0,9.0,99.0,14.0,4.0,2.0,0,0,0,0,1,41.713331371,-87.63936216299999
2004.0,7.0,10.0,192.0,28.0,5.0,3.0,0,0,0,1,0,41.983648764,-87.658646042
2010.0,6.0,22.0,173.0,25.0,1.0,2.0,1,0,0,0,0,41.749211798000005,-87.566189275
2003.0,6.0,22.0,173.0,25.0,6.0,2.0,0,0,0,1,0,41.809434463,-87.613133735
2007.0,7.0,12.0,193.0,28.0,3.0,3.0,1,0,0,0,0,41.79443465,-87.618472426
2012.0,4.0,29.0,120.0,17.0,6.0,2.0,1,0,0,0,0,41.675745187,-87.62499617700001
2016.0,7.0,26.0,208.0,30.0,1.0,3.0,1,0,0,0,0,41.863717639,-87.72387827200001
2007.0,5.0,24.0,144.0,21.0,3.0,2.0,0,0,0,1,0,41.751201471,-87.670731314
2001.0,10.0,17.0,290.0,42.0,2.0,4.0,0,0,0,0,1,41.703123672,-87.634125416
2006.0,11.0,3.0,307.0,44.0,4.0,4.0,0,0,0,1,0,41.878962554,-87.688801432
2002.0,10.0,2.0,275.0,40.0,2.0,4.0,0,0,0,0,1,41.682179741999995,-87.6530077
2007.0,9.0,24.0,267.0,39.0,0.0,3.0,0,1,0,0,0,41.76916785,-87.566530745
2003.0,6.0,13.0,164.0,24.0,4.0,2.0,1,0,0,0,0,41.893547279,-87.724329346
2003.0,3.0,22.0,81.0,12.0,5.0,1.0,0,1,0,0,0,41.788979196,-87.60495825
2003.0,9.0,12.0,255.0,37.0,4.0,3.0,0,0,1,0,0,41.786497325999996,-87.68785470700001
2001.0,10.0,8.0,281.0,41.0,0.0,4.0,0,0,0,1,0,41.677785878,-87.636036019
2017.0,8.0,21.0,233.0,34.0,0.0,3.0,0,0,0,1,0,41.80462016,-87.684368169
2016.0,6.0,12.0,164.0,23.0,6.0,2.0,0,0,0,1,0,41.864982335,-87.71050298700001
2011.0,10.0,28.0,301.0,43.0,4.0,4.0,0,1,0,0,0,41.794738444000004,-87.674324349
2012.0,9.0,7.0,251.0,36.0,4.0,3.0,1,0,0,0,0,41.812226914,-87.663268872
2002.0,3.0,2.0,61.0,9.0,5.0,1.0,0,0,0,1,0,41.922401477,-87.779316171
2004.0,6.0,4.0,156.0,23.0,4.0,2.0,0,1,0,0,0,41.928845536,-87.710870694
2009.0,10.0,6.0,279.0,41.0,1.0,4.0,1,0,0,0,0,41.798638003,-87.604790205
2007.0,1.0,26.0,26.0,4.0,4.0,1.0,0,0,0,1,0,41.872963554,-87.753663295
2017.0,7.0,16.0,197.0,28.0,6.0,3.0,1,0,0,0,0,41.750154295,-87.661008708
2007.0,12.0,6.0,340.0,49.0,3.0,4.0,0,1,0,0,0,41.920548008000004,-87.65951694700001
2012.0,6.0,26.0,178.0,26.0,1.0,2.0,0,0,1,0,0,41.902698066999996,-87.723059565
2002.0,5.0,25.0,145.0,21.0,5.0,2.0,0,0,0,1,0,41.763768156,-87.565458756
2014.0,9.0,27.0,270.0,39.0,5.0,3.0,1,0,0,0,0,41.786275553,-87.648600909
2013.0,5.0,8.0,128.0,19.0,2.0,2.0,0,1,0,0,0,42.001822361,-87.689987495
2003.0,5.0,30.0,150.0,22.0,4.0,2.0,0,0,0,1,0,41.871852149,-87.639346414
2007.0,3.0,14.0,73.0,11.0,2.0,1.0,0,0,0,1,0,41.909882216999996,-87.726635552
2004.0,5.0,29.0,150.0,22.0,5.0,2.0,1,0,0,0,0,41.974890974000004,-87.84155254299999
2014.0,12.0,6.0,340.0,49.0,5.0,4.0,1,0,0,0,0,41.949375323000005,-87.70789189799999
2009.0,2.0,14.0,45.0,7.0,5.0,1.0,0,0,1,0,0,41.944966088,-87.74703096799999
2007.0,8.0,21.0,233.0,34.0,1.0,3.0,0,0,0,1,0,41.877355056999995,-87.70275625299999
2011.0,11.0,12.0,316.0,45.0,5.0,4.0,0,0,0,0,1,41.991262667,-87.66030555799999
2014.0,11.0,28.0,332.0,48.0,4.0,4.0,0,0,1,0,0,41.871837936,-87.709070595
2003.0,9.0,19.0,262.0,38.0,4.0,3.0,1,0,0,0,0,41.926344288,-87.762378212
2013.0,12.0,4.0,338.0,49.0,2.0,4.0,1,0,0,0,0,41.889556544,-87.74688419299999
2009.0,1.0,20.0,20.0,4.0,1.0,1.0,0,0,0,1,0,41.830386608000005,-87.675760438
2009.0,2.0,26.0,57.0,9.0,3.0,1.0,1,0,0,0,0,41.935428738,-87.783396923
2010.0,7.0,8.0,189.0,27.0,3.0,3.0,1,0,0,0,0,41.75149446,-87.586508746
2003.0,9.0,20.0,263.0,38.0,5.0,3.0,1,0,0,0,0,41.82221393,-87.603040825
2015.0,11.0,19.0,323.0,47.0,3.0,4.0,0,0,0,1,0,41.953656542,-87.77557513299999
2016.0,7.0,17.0,199.0,28.0,6.0,3.0,0,0,0,0,1,41.972364558,-87.656304974
2009.0,5.0,19.0,139.0,21.0,1.0,2.0,0,1,0,0,0,41.750532119,-87.61813884600002
2006.0,10.0,13.0,286.0,41.0,4.0,4.0,0,0,1,0,0,41.864099919000004,-87.71377522899998
2011.0,1.0,29.0,29.0,4.0,5.0,1.0,0,0,0,1,0,41.750590157,-87.710591226
2012.0,8.0,15.0,228.0,33.0,2.0,3.0,0,0,0,0,1,41.762902404,-87.61841568
2005.0,7.0,3.0,184.0,26.0,6.0,3.0,0,0,0,1,0,41.93991842,-87.653288878
2009.0,4.0,22.0,112.0,17.0,2.0,2.0,0,0,0,0,1,41.782175371,-87.60918205899998
2001.0,9.0,11.0,254.0,37.0,1.0,3.0,0,0,0,1,0,41.99734384,-87.704346918
2018.0,11.0,26.0,330.0,48.0,0.0,4.0,0,0,0,1,0,41.881120698000004,-87.7648888
2014.0,8.0,20.0,232.0,34.0,2.0,3.0,1,0,0,0,0,41.844244706,-87.694647718
2002.0,5.0,6.0,126.0,19.0,0.0,2.0,0,0,0,1,0,41.904701722,-87.768169506
2013.0,7.0,18.0,199.0,29.0,3.0,3.0,0,0,0,1,0,41.896913960999996,-87.669759825
2012.0,11.0,28.0,333.0,48.0,2.0,4.0,1,0,0,0,0,41.762001544,-87.68928784
2018.0,11.0,30.0,334.0,48.0,4.0,4.0,0,1,0,0,0,41.752895547,-87.561406799
2018.0,12.0,8.0,342.0,49.0,5.0,4.0,1,0,0,0,0,41.873807522,-87.69445629
2006.0,5.0,20.0,140.0,20.0,5.0,2.0,1,0,0,0,0,41.869855746999995,-87.721664796
2005.0,2.0,8.0,39.0,6.0,1.0,1.0,0,0,0,0,1,41.751309303,-87.682878821
2007.0,3.0,18.0,77.0,11.0,6.0,1.0,0,1,0,0,0,41.872875887,-87.696686934
2011.0,11.0,14.0,318.0,46.0,0.0,4.0,0,0,0,0,1,41.855875955,-87.723626035
2007.0,6.0,26.0,177.0,26.0,1.0,2.0,0,0,0,1,0,41.907420613,-87.685925328
2001.0,12.0,18.0,352.0,51.0,1.0,4.0,0,0,1,0,0,41.899102846999995,-87.727674257
2010.0,2.0,1.0,32.0,5.0,0.0,1.0,0,0,0,0,1,41.936193178,-87.721332689
2002.0,6.0,23.0,174.0,25.0,6.0,2.0,0,0,0,1,0,41.807863996,-87.65169057
2010.0,7.0,16.0,197.0,28.0,4.0,3.0,0,0,0,1,0,41.908687012,-87.67985822600002
2011.0,2.0,5.0,36.0,5.0,5.0,1.0,0,0,0,0,1,41.89810642,-87.718842458
2011.0,2.0,7.0,38.0,6.0,0.0,1.0,0,0,0,1,0,41.909877971,-87.726870715
2009.0,7.0,29.0,210.0,31.0,2.0,3.0,0,0,0,1,0,41.884650262,-87.627915459
2005.0,4.0,29.0,119.0,17.0,4.0,2.0,0,0,1,0,0,42.012750088000004,-87.68323549899998
2009.0,12.0,24.0,358.0,52.0,3.0,4.0,1,0,0,0,0,41.962779893000004,-87.73238460799999
2013.0,10.0,22.0,295.0,43.0,1.0,4.0,0,1,0,0,0,41.958065434,-87.724072064
2005.0,12.0,18.0,352.0,50.0,6.0,4.0,0,0,1,0,0,41.871990459,-87.69438993799999
2008.0,12.0,21.0,356.0,51.0,6.0,4.0,0,0,1,0,0,41.886334501,-87.71237424600002
2017.0,9.0,19.0,262.0,38.0,1.0,3.0,1,0,0,0,0,41.775815434,-87.615515359
2004.0,4.0,20.0,111.0,17.0,1.0,2.0,0,0,0,1,0,41.750161282,-87.61368672399998
2005.0,7.0,10.0,191.0,27.0,6.0,3.0,0,0,0,1,0,41.880966488,-87.706767448
2003.0,12.0,18.0,352.0,51.0,3.0,4.0,0,0,1,0,0,41.905756225,-87.766088314
2008.0,5.0,6.0,127.0,19.0,1.0,2.0,0,1,0,0,0,41.944511887,-87.643113282
2013.0,12.0,5.0,339.0,49.0,3.0,4.0,1,0,0,0,0,41.747579018,-87.66457917700001
2017.0,12.0,17.0,351.0,50.0,6.0,4.0,1,0,0,0,0,41.903424516,-87.661945158
2006.0,10.0,28.0,301.0,43.0,5.0,4.0,1,0,0,0,0,41.914045515,-87.714350549
2018.0,12.0,31.0,365.0,1.0,0.0,4.0,0,0,0,0,1,41.677250593000004,-87.63827838200001
2010.0,2.0,6.0,37.0,5.0,5.0,1.0,0,0,1,0,0,41.882904715,-87.76327922700001
2006.0,1.0,27.0,27.0,4.0,4.0,1.0,0,1,0,0,0,41.766047711999995,-87.71342921700001
2010.0,8.0,30.0,242.0,35.0,0.0,3.0,0,0,0,1,0,41.766616888,-87.674187011
2003.0,10.0,9.0,282.0,41.0,3.0,4.0,0,0,0,0,1,41.951153933,-87.782419931
2003.0,10.0,25.0,298.0,43.0,5.0,4.0,0,0,1,0,0,41.902028086,-87.693249362
2009.0,6.0,24.0,175.0,26.0,2.0,2.0,1,0,0,0,0,41.915808651999996,-87.715108756
2011.0,11.0,24.0,328.0,47.0,3.0,4.0,0,0,1,0,0,41.755446571,-87.651442869
2015.0,9.0,7.0,250.0,37.0,0.0,3.0,1,0,0,0,0,41.868165405,-87.62743954
2017.0,3.0,19.0,78.0,11.0,6.0,1.0,0,0,0,1,0,41.893223483,-87.63153437
2011.0,12.0,2.0,336.0,48.0,4.0,4.0,0,0,0,1,0,41.886633576,-87.659781634
2010.0,3.0,4.0,63.0,9.0,3.0,1.0,0,0,1,0,0,41.897069306,-87.74830673
2004.0,8.0,21.0,234.0,34.0,5.0,3.0,0,0,0,1,0,42.006494668,-87.815064327
2010.0,7.0,1.0,182.0,26.0,3.0,3.0,0,0,0,1,0,41.868528861,-87.625853158
2002.0,10.0,27.0,300.0,43.0,6.0,4.0,0,1,0,0,0,41.746570180999996,-87.632976273
2007.0,9.0,21.0,264.0,38.0,4.0,3.0,0,0,0,1,0,41.976290414,-87.905227221
2012.0,7.0,11.0,193.0,28.0,2.0,3.0,0,0,0,1,0,41.951498989,-87.753301506
2007.0,11.0,3.0,307.0,44.0,5.0,4.0,0,1,0,0,0,41.883672448,-87.752740241
2003.0,6.0,11.0,162.0,24.0,2.0,2.0,0,0,1,0,0,41.856736778,-87.677157097
2008.0,5.0,19.0,140.0,21.0,0.0,2.0,0,1,0,0,0,41.765613574,-87.686938751
2003.0,2.0,5.0,36.0,6.0,2.0,1.0,0,0,1,0,0,41.883126781,-87.745811935
2002.0,9.0,23.0,266.0,39.0,0.0,3.0,0,0,0,1,0,41.869249232,-87.68610869700001
2010.0,2.0,8.0,39.0,6.0,0.0,1.0,0,0,0,1,0,41.89495505,-87.75402644100002
2018.0,5.0,7.0,127.0,19.0,0.0,2.0,0,0,1,0,0,41.894121219,-87.712614696
2015.0,4.0,18.0,108.0,16.0,5.0,2.0,1,0,0,0,0,41.78706161,-87.642839377
2011.0,12.0,30.0,364.0,52.0,4.0,4.0,0,0,0,1,0,41.911610081999996,-87.634723998
2018.0,1.0,23.0,23.0,4.0,1.0,1.0,0,0,0,1,0,41.885751514,-87.628494602
2011.0,12.0,12.0,346.0,50.0,0.0,4.0,1,0,0,0,0,41.653330429,-87.6015084
2012.0,10.0,24.0,298.0,43.0,2.0,4.0,0,0,0,1,0,41.967191644,-87.660022128
2010.0,8.0,25.0,237.0,34.0,2.0,3.0,0,0,0,1,0,41.939083046,-87.728101015
2003.0,7.0,15.0,196.0,29.0,1.0,3.0,1,0,0,0,0,41.718315644,-87.551019008
2005.0,4.0,25.0,115.0,17.0,0.0,2.0,1,0,0,0,0,41.813106463000004,-87.69680596100002
2014.0,12.0,19.0,353.0,51.0,4.0,4.0,1,0,0,0,0,41.896683405,-87.627860183
2009.0,11.0,7.0,311.0,45.0,5.0,4.0,1,0,0,0,0,42.015124361999995,-87.680915093
2005.0,3.0,19.0,78.0,11.0,5.0,1.0,0,0,1,0,0,41.930854612,-87.70739298299999
2008.0,10.0,4.0,278.0,40.0,5.0,4.0,0,0,0,1,0,41.930946496,-87.788962647
2005.0,3.0,8.0,67.0,10.0,1.0,1.0,1,0,0,0,0,41.734904858,-87.545776341
2018.0,7.0,25.0,206.0,30.0,2.0,3.0,1,0,0,0,0,41.903892594,-87.631906111
2003.0,6.0,8.0,159.0,23.0,6.0,2.0,1,0,0,0,0,41.686443803,-87.648280291
2011.0,11.0,3.0,307.0,44.0,3.0,4.0,0,0,1,0,0,41.871729915,-87.71855175600002
2017.0,8.0,21.0,233.0,34.0,0.0,3.0,1,0,0,0,0,41.752892887,-87.582120402
2016.0,2.0,28.0,59.0,8.0,6.0,1.0,1,0,0,0,0,41.736507824,-87.545819043
2012.0,2.0,8.0,39.0,6.0,2.0,1.0,0,0,1,0,0,41.725653136,-87.60778034100002
2009.0,9.0,12.0,255.0,37.0,5.0,3.0,0,0,0,0,1,41.976290414,-87.905227221
2016.0,9.0,28.0,272.0,39.0,2.0,3.0,0,0,0,1,0,41.949649326,-87.64407246
2004.0,7.0,9.0,191.0,28.0,4.0,3.0,0,0,0,1,0,41.911886578,-87.710939971
2018.0,8.0,2.0,214.0,31.0,3.0,3.0,0,0,0,1,0,41.94560378,-87.728190055
2005.0,4.0,29.0,119.0,17.0,4.0,2.0,0,0,0,1,0,41.786945533,-87.65050783299999
2009.0,7.0,11.0,192.0,28.0,5.0,3.0,0,1,0,0,0,41.849331489,-87.71859009
2001.0,5.0,10.0,130.0,19.0,3.0,2.0,0,0,0,1,0,41.810231836999996,-87.675137618
2002.0,12.0,20.0,354.0,51.0,4.0,4.0,0,0,0,1,0,41.978991238,-87.65994197200001
2006.0,7.0,6.0,187.0,27.0,3.0,3.0,0,0,0,0,1,41.66986844,-87.624815377
2009.0,9.0,27.0,270.0,39.0,6.0,3.0,0,0,0,1,0,41.649559407,-87.537457121
2002.0,10.0,2.0,275.0,40.0,2.0,4.0,1,0,0,0,0,41.889623016,-87.75785376799999
2017.0,11.0,16.0,320.0,46.0,3.0,4.0,1,0,0,0,0,41.76343871,-87.57494146399998
2005.0,5.0,31.0,151.0,22.0,1.0,2.0,0,0,0,1,0,41.746716104,-87.582218065
2011.0,2.0,10.0,41.0,6.0,3.0,1.0,0,0,0,1,0,41.889006322,-87.63661199
2002.0,10.0,5.0,278.0,40.0,5.0,4.0,0,1,0,0,0,41.922393348,-87.70123268299999
2005.0,1.0,17.0,17.0,3.0,0.0,1.0,0,0,0,0,1,41.814563821,-87.604481355
2010.0,9.0,21.0,264.0,38.0,1.0,3.0,0,1,0,0,0,41.667971048000005,-87.629557589
2007.0,5.0,30.0,150.0,22.0,2.0,2.0,0,0,0,1,0,41.935122664,-87.788269265
2012.0,11.0,13.0,318.0,46.0,1.0,4.0,0,0,1,0,0,41.76562069,-87.69855116299999
2017.0,1.0,24.0,24.0,4.0,1.0,1.0,0,0,0,1,0,41.852869582,-87.69163283399998
2001.0,10.0,15.0,288.0,42.0,0.0,4.0,0,1,0,0,0,41.781730993000004,-87.659271027
2018.0,9.0,1.0,244.0,35.0,5.0,3.0,0,0,0,1,0,41.982092408,-87.690620148
2006.0,2.0,2.0,33.0,5.0,3.0,1.0,0,1,0,0,0,41.97294747,-87.722043736
2007.0,12.0,8.0,342.0,49.0,5.0,4.0,0,0,0,1,0,41.891133566,-87.624134682
2006.0,12.0,10.0,344.0,49.0,6.0,4.0,0,0,0,1,0,41.954927203000004,-87.701937019
2006.0,7.0,13.0,194.0,28.0,3.0,3.0,0,0,0,1,0,41.962866955,-87.655854005
2019.0,1.0,5.0,5.0,1.0,5.0,1.0,0,0,1,0,0,41.666088635,-87.633636919
2001.0,3.0,16.0,75.0,11.0,4.0,1.0,0,1,0,0,0,41.996749844,-87.67094934299999
2015.0,2.0,23.0,54.0,9.0,0.0,1.0,1,0,0,0,0,41.924326989,-87.73959510600002
2012.0,3.0,17.0,77.0,11.0,5.0,1.0,0,0,0,1,0,41.768727829,-87.624945647
2008.0,8.0,1.0,214.0,31.0,4.0,3.0,0,0,1,0,0,41.752614979,-87.567460754
2010.0,1.0,27.0,27.0,4.0,2.0,1.0,0,0,0,0,1,41.839135784,-87.63899909700001
2016.0,9.0,5.0,249.0,36.0,0.0,3.0,0,0,0,1,0,41.968613226,-87.68921124799999
2003.0,3.0,11.0,70.0,11.0,1.0,1.0,0,0,1,0,0,41.957297845999996,-87.74742163100002
2006.0,6.0,13.0,164.0,24.0,1.0,2.0,0,0,0,1,0,41.900255929000004,-87.69041294799999
2006.0,6.0,6.0,157.0,23.0,1.0,2.0,0,0,1,0,0,41.964735587,-87.648425163
2008.0,3.0,18.0,78.0,12.0,1.0,1.0,0,1,0,0,0,41.985295125,-87.712605239
2017.0,4.0,15.0,105.0,15.0,5.0,2.0,0,0,0,0,1,41.998666791,-87.665525159
2011.0,5.0,25.0,145.0,21.0,2.0,2.0,0,0,0,1,0,42.009258281,-87.70922265700001
2003.0,9.0,27.0,270.0,39.0,5.0,3.0,0,0,1,0,0,41.898390271,-87.772710071
2013.0,2.0,3.0,34.0,5.0,6.0,1.0,1,0,0,0,0,41.742629619,-87.64988194799999
2015.0,2.0,12.0,43.0,7.0,3.0,1.0,1,0,0,0,0,41.76289941,-87.623243039
2011.0,12.0,11.0,345.0,49.0,6.0,4.0,0,0,0,1,0,41.87683799,-87.703547124
2013.0,11.0,26.0,330.0,48.0,1.0,4.0,0,0,0,1,0,41.670259794,-87.62241735799999
2002.0,7.0,23.0,204.0,30.0,1.0,3.0,1,0,0,0,0,41.758571453,-87.561511043
2002.0,3.0,1.0,60.0,9.0,4.0,1.0,0,1,0,0,0,41.753044713,-87.671998716
2005.0,7.0,18.0,199.0,29.0,0.0,3.0,0,1,0,0,0,41.89621515,-87.72857204799999
2003.0,4.0,12.0,102.0,15.0,5.0,2.0,0,0,1,0,0,42.017915203,-87.67946976299999
2002.0,12.0,1.0,335.0,48.0,6.0,4.0,0,0,0,0,1,41.762444899,-87.64919521200001
2007.0,9.0,1.0,244.0,35.0,5.0,3.0,0,1,0,0,0,42.009033323000004,-87.671035334
2013.0,2.0,26.0,57.0,9.0,1.0,1.0,0,0,1,0,0,42.011423339000004,-87.673865937
2011.0,8.0,17.0,229.0,33.0,2.0,3.0,0,0,0,0,1,41.842983455,-87.62332345200001
2006.0,7.0,23.0,204.0,29.0,6.0,3.0,0,0,1,0,0,41.809912155999996,-87.671083995
2005.0,7.0,10.0,191.0,27.0,6.0,3.0,1,0,0,0,0,41.902630695,-87.632878674
2017.0,10.0,16.0,289.0,42.0,0.0,4.0,0,0,0,1,0,41.880362084,-87.75584743799999
2017.0,11.0,17.0,321.0,46.0,4.0,4.0,1,0,0,0,0,41.748739429000004,-87.60147387200001
2014.0,2.0,25.0,56.0,9.0,1.0,1.0,0,0,1,0,0,41.892319584,-87.71133931600002
2014.0,1.0,9.0,9.0,2.0,3.0,1.0,1,0,0,0,0,41.848446094,-87.682413255
2005.0,2.0,8.0,39.0,6.0,1.0,1.0,0,0,1,0,0,41.946824346,-87.681457562
2018.0,7.0,23.0,204.0,30.0,0.0,3.0,0,1,0,0,0,42.005823914000004,-87.695984935
2012.0,4.0,18.0,109.0,16.0,2.0,2.0,0,0,0,1,0,41.809318774,-87.620544473
2008.0,8.0,22.0,235.0,34.0,4.0,3.0,0,0,0,0,1,41.745586358000004,-87.697396377
2002.0,7.0,5.0,186.0,27.0,4.0,3.0,1,0,0,0,0,41.769786167,-87.66273929200001
2005.0,6.0,26.0,177.0,25.0,6.0,2.0,0,0,0,1,0,41.874173925,-87.668122505
2015.0,9.0,25.0,268.0,39.0,4.0,3.0,0,0,0,0,1,41.76477078,-87.643016122
2003.0,6.0,8.0,159.0,23.0,6.0,2.0,1,0,0,0,0,41.914796106,-87.70200940299999
2008.0,11.0,29.0,334.0,48.0,5.0,4.0,0,0,1,0,0,41.888932471,-87.74558979999998
2005.0,9.0,14.0,257.0,37.0,2.0,3.0,1,0,0,0,0,41.919031026999996,-87.7792057
2007.0,1.0,26.0,26.0,4.0,4.0,1.0,1,0,0,0,0,41.861801817,-87.714069072
2008.0,9.0,27.0,271.0,39.0,5.0,3.0,0,0,0,1,0,41.756368124,-87.599250499
2014.0,6.0,3.0,154.0,23.0,1.0,2.0,1,0,0,0,0,41.808812054,-87.60278958100002
2001.0,1.0,3.0,3.0,1.0,2.0,1.0,0,0,1,0,0,41.885700852,-87.756633001
2005.0,4.0,4.0,94.0,14.0,0.0,2.0,1,0,0,0,0,41.858346536,-87.721187148
2003.0,6.0,13.0,164.0,24.0,4.0,2.0,0,0,0,0,1,41.949828151999995,-87.664094191
2016.0,3.0,30.0,90.0,13.0,2.0,1.0,0,0,0,1,0,41.942340471,-87.77636479200001
2004.0,5.0,6.0,127.0,19.0,3.0,2.0,0,1,0,0,0,41.87154041,-87.705838807
