day,dayofweek,dayofyear,hour,month,quarter,week,weekday,weekofyear,year,battery,damage,narcotics,theft,other,burglary,Latitude,Longitude
0.0,0.0,11.0,0,3.0,1.0,11,0,11.0,2018.0,1,0,0,0,0,0.0,41.89540929,-87.72149816
0.0,4.0,16.0,0,4.0,2.0,16,4,16.0,2018.0,0,0,0,1,0,0.0,41.753213625,-87.59519281600002
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,0,0,0,1,0,0.0,41.90773033,-87.67332516799999
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,0,1,0,0,0,0.0,41.736228251,-87.576914082
0.0,1.0,26.0,0,6.0,2.0,26,1,26.0,2018.0,0,0,0,1,0,0.0,41.89806594,-87.697296306
0.0,6.0,27.0,0,7.0,3.0,27,6,27.0,2018.0,0,1,0,0,0,0.0,41.919743331,-87.731535617
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,0,0,0,0,1,0.0,41.737729305,-87.603636055
0.0,6.0,10.0,0,3.0,1.0,10,6,10.0,2018.0,0,0,0,1,0,0.0,42.006036283,-87.661054978
0.0,5.0,40.0,0,10.0,4.0,40,5,40.0,2018.0,1,0,0,0,0,0.0,41.892307941,-87.632602155
0.0,1.0,33.0,0,8.0,3.0,33,1,33.0,2018.0,1,0,0,0,0,0.0,41.980242532,-87.806976353
0.0,1.0,31.0,0,7.0,3.0,31,1,31.0,2018.0,1,0,0,0,0,0.0,41.735291498,-87.654539536
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,1,0,0,0,0,0.0,41.767553206,-87.577561604
0.0,2.0,44.0,0,10.0,4.0,44,2,44.0,2018.0,1,0,0,0,0,0.0,41.767320783,-87.68698393
0.0,3.0,1.0,0,1.0,1.0,1,3,1.0,2018.0,0,0,0,1,0,0.0,41.968482309,-87.705204557
0.0,4.0,18.0,0,5.0,2.0,18,4,18.0,2018.0,1,0,0,0,0,0.0,41.906438060999996,-87.71021041799999
0.0,0.0,25.0,0,6.0,2.0,25,0,25.0,2018.0,1,0,0,0,0,0.0,41.740164617,-87.688714638
0.0,6.0,5.0,0,2.0,1.0,5,6,5.0,2018.0,0,0,0,0,1,0.0,41.870769953,-87.72121916399998
0.0,3.0,33.0,0,8.0,3.0,33,3,33.0,2018.0,0,0,0,1,0,0.0,41.891308785,-87.614359614
0.0,1.0,22.0,0,5.0,2.0,22,1,22.0,2018.0,0,0,0,0,1,0.0,42.011637426,-87.809653959
0.0,6.0,51.0,0,12.0,4.0,51,6,51.0,2018.0,0,0,0,0,0,1.0,41.793938491,-87.672176249
0.0,0.0,39.0,0,9.0,3.0,39,0,39.0,2018.0,0,0,0,0,0,1.0,41.916615944,-87.693162399
0.0,0.0,27.0,0,7.0,3.0,27,0,27.0,2018.0,1,0,0,0,0,0.0,41.652542063,-87.594956504
0.0,2.0,3.0,0,1.0,1.0,3,2,3.0,2018.0,0,1,0,0,0,0.0,41.733289529000004,-87.549947051
0.0,4.0,14.0,0,4.0,2.0,14,4,14.0,2018.0,0,0,0,1,0,0.0,41.794828373,-87.580442725
0.0,0.0,3.0,0,1.0,1.0,3,0,3.0,2018.0,1,0,0,0,0,0.0,41.96938944,-87.70048880700001
0.0,3.0,13.0,0,3.0,1.0,13,3,13.0,2018.0,1,0,0,0,0,0.0,41.757614433,-87.58611526600002
0.0,3.0,17.0,0,4.0,2.0,17,3,17.0,2018.0,1,0,0,0,0,0.0,41.76432331,-87.637079178
0.0,1.0,48.0,0,11.0,4.0,48,1,48.0,2018.0,0,0,0,1,0,0.0,41.908480786999995,-87.67450404899998
0.0,4.0,45.0,0,11.0,4.0,45,4,45.0,2018.0,0,0,0,1,0,0.0,41.880419254,-87.751407336
0.0,0.0,41.0,0,10.0,4.0,41,0,41.0,2018.0,0,0,0,1,0,0.0,41.831709026999995,-87.616975384
0.0,4.0,35.0,0,8.0,3.0,35,4,35.0,2018.0,0,0,0,1,0,0.0,41.891617443,-87.631875153
0.0,0.0,35.0,0,8.0,3.0,35,0,35.0,2018.0,1,0,0,0,0,0.0,41.942015429,-87.784659886
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,1,0,0,0,0,0.0,41.932755165,-87.64715036700001
0.0,0.0,29.0,0,7.0,3.0,29,0,29.0,2018.0,0,0,0,1,0,0.0,42.004412214,-87.671528451
0.0,6.0,41.0,0,10.0,4.0,41,6,41.0,2018.0,0,0,0,1,0,0.0,41.879214143,-87.699987616
0.0,4.0,25.0,0,6.0,2.0,25,4,25.0,2018.0,0,0,0,0,0,1.0,41.848279069,-87.694207531
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,1,0,0,0,0,0.0,41.894182815,-87.72359974700001
0.0,1.0,20.0,0,5.0,2.0,20,1,20.0,2018.0,0,0,0,1,0,0.0,41.786601506,-87.676219062
0.0,5.0,43.0,0,10.0,4.0,43,5,43.0,2018.0,0,0,0,1,0,0.0,41.880108035,-87.647309981
0.0,5.0,3.0,0,1.0,1.0,3,5,3.0,2018.0,1,0,0,0,0,0.0,41.758054116,-87.635974108
0.0,1.0,2.0,0,1.0,1.0,2,1,2.0,2018.0,0,0,0,1,0,0.0,41.897720668000005,-87.67786535200001
0.0,1.0,4.0,0,1.0,1.0,4,1,4.0,2018.0,1,0,0,0,0,0.0,41.973392872,-87.66601724700001
0.0,2.0,8.0,0,2.0,1.0,8,2,8.0,2018.0,0,0,0,1,0,0.0,41.9532194,-87.68115711899998
0.0,1.0,21.0,0,5.0,2.0,21,1,21.0,2018.0,0,0,0,0,1,0.0,41.801852528000005,-87.63004566299999
0.0,6.0,34.0,0,8.0,3.0,34,6,34.0,2018.0,1,0,0,0,0,0.0,41.766086243000004,-87.662634866
0.0,0.0,17.0,0,4.0,2.0,17,0,17.0,2018.0,0,0,0,1,0,0.0,42.009297403000005,-87.702823597
0.0,4.0,52.0,0,12.0,4.0,52,4,52.0,2018.0,1,0,0,0,0,0.0,41.776657573,-87.6726324
0.0,6.0,11.0,0,3.0,1.0,11,6,11.0,2018.0,0,0,0,1,0,0.0,41.832278310999996,-87.611035696
0.0,0.0,52.0,0,12.0,4.0,52,0,52.0,2018.0,0,0,0,0,0,1.0,41.938968415,-87.65274030100002
0.0,0.0,25.0,0,6.0,2.0,25,0,25.0,2018.0,0,0,0,0,1,0.0,41.928281521,-87.756301095
0.0,5.0,16.0,0,4.0,2.0,16,5,16.0,2018.0,0,0,0,1,0,0.0,41.885749789,-87.629107914
0.0,1.0,21.0,0,5.0,2.0,21,1,21.0,2018.0,0,0,0,0,1,0.0,41.722325927,-87.656624777
0.0,3.0,4.0,0,1.0,1.0,4,3,4.0,2018.0,0,0,0,1,0,0.0,41.738307887,-87.56238027100002
0.0,3.0,15.0,0,4.0,2.0,15,3,15.0,2018.0,0,1,0,0,0,0.0,41.875051643,-87.71570364799999
0.0,2.0,26.0,0,6.0,2.0,26,2,26.0,2018.0,0,0,0,1,0,0.0,41.696461324,-87.52700742799999
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,0,0,0,1,0,0.0,41.880432395999996,-87.62435584299999
0.0,0.0,15.0,0,4.0,2.0,15,0,15.0,2018.0,0,0,0,0,1,0.0,41.888126364,-87.760390248
0.0,1.0,1.0,0,1.0,1.0,1,1,1.0,2018.0,0,0,0,1,0,0.0,41.87798283,-87.644365761
0.0,1.0,16.0,0,4.0,2.0,16,1,16.0,2018.0,0,0,0,0,0,1.0,41.878383744000004,-87.66672755399998
0.0,0.0,27.0,0,7.0,3.0,27,0,27.0,2018.0,1,0,0,0,0,0.0,41.76677448,-87.566478603
0.0,0.0,36.0,0,9.0,3.0,36,0,36.0,2018.0,1,0,0,0,0,0.0,41.87190846,-87.70189188200001
0.0,3.0,48.0,0,11.0,4.0,48,3,48.0,2018.0,0,0,0,0,0,1.0,41.879765656,-87.63377105200001
0.0,4.0,20.0,0,5.0,2.0,20,4,20.0,2018.0,0,0,0,1,0,0.0,41.879845704000005,-87.62935634700001
0.0,4.0,36.0,0,9.0,3.0,36,4,36.0,2018.0,0,0,0,1,0,0.0,41.993863795,-87.670144222
0.0,0.0,26.0,0,6.0,2.0,26,0,26.0,2018.0,0,0,0,1,0,0.0,41.765763981,-87.61215246299999
0.0,3.0,9.0,0,3.0,1.0,9,3,9.0,2018.0,0,0,0,0,1,0.0,41.782352635,-87.719244942
0.0,1.0,38.0,0,9.0,3.0,38,1,38.0,2018.0,1,0,0,0,0,0.0,41.868978047,-87.721236259
0.0,4.0,36.0,0,9.0,3.0,36,4,36.0,2018.0,0,1,0,0,0,0.0,41.915175601,-87.687349666
0.0,4.0,32.0,0,8.0,3.0,32,4,32.0,2018.0,0,0,0,1,0,0.0,41.889745245,-87.634022095
0.0,4.0,10.0,0,3.0,1.0,10,4,10.0,2018.0,0,0,0,1,0,0.0,41.758214815,-87.62411933799999
0.0,2.0,11.0,0,3.0,1.0,11,2,11.0,2018.0,0,1,0,0,0,0.0,41.810039588,-87.75299479200001
0.0,1.0,27.0,0,7.0,3.0,27,1,27.0,2018.0,0,1,0,0,0,0.0,41.840509082,-87.729008781
0.0,1.0,51.0,0,12.0,4.0,51,1,51.0,2018.0,1,0,0,0,0,0.0,41.841963269000004,-87.713508064
0.0,3.0,19.0,0,5.0,2.0,19,3,19.0,2018.0,0,0,0,1,0,0.0,41.924902059000004,-87.68751245899998
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,0,0,0,1,0,0.0,41.771361236,-87.66885224100002
0.0,4.0,2.0,0,1.0,1.0,2,4,2.0,2018.0,0,0,1,0,0,0.0,41.861698338000004,-87.721386456
0.0,5.0,24.0,0,6.0,2.0,24,5,24.0,2018.0,1,0,0,0,0,0.0,41.745614269,-87.553992987
0.0,4.0,31.0,0,8.0,3.0,31,4,31.0,2018.0,0,0,1,0,0,0.0,41.881836603,-87.709322139
0.0,0.0,1.0,0,1.0,1.0,1,0,1.0,2018.0,0,1,0,0,0,0.0,41.89836884,-87.774506426
0.0,0.0,48.0,0,11.0,4.0,48,0,48.0,2018.0,0,0,0,0,1,0.0,41.783836459,-87.64731788899998
0.0,5.0,51.0,0,12.0,4.0,51,5,51.0,2018.0,0,1,0,0,0,0.0,41.890766106,-87.711295624
0.0,2.0,19.0,0,5.0,2.0,19,2,19.0,2018.0,1,0,0,0,0,0.0,41.765254159,-87.64125515100002
0.0,0.0,10.0,0,3.0,1.0,10,0,10.0,2018.0,0,1,0,0,0,0.0,41.856086293000004,-87.65960303899998
0.0,6.0,21.0,0,5.0,2.0,21,6,21.0,2018.0,1,0,0,0,0,0.0,41.773163723,-87.674959497
0.0,5.0,26.0,0,6.0,2.0,26,5,26.0,2018.0,1,0,0,0,0,0.0,41.777558327,-87.615558249
0.0,5.0,15.0,0,4.0,2.0,15,5,15.0,2018.0,1,0,0,0,0,0.0,41.671479542,-87.65022881799999
0.0,2.0,41.0,0,10.0,4.0,41,2,41.0,2018.0,0,0,0,1,0,0.0,41.919311217,-87.636668238
0.0,5.0,43.0,0,10.0,4.0,43,5,43.0,2018.0,1,0,0,0,0,0.0,41.941604071,-87.724813223
0.0,2.0,52.0,0,12.0,4.0,52,2,52.0,2018.0,0,1,0,0,0,0.0,41.856060184,-87.732547805
0.0,5.0,25.0,0,6.0,2.0,25,5,25.0,2018.0,0,0,0,0,1,0.0,41.771166261,-87.56991253
0.0,3.0,4.0,0,1.0,1.0,4,3,4.0,2018.0,0,0,0,1,0,0.0,41.903775756,-87.639324074
0.0,5.0,38.0,0,9.0,3.0,38,5,38.0,2018.0,0,0,0,1,0,0.0,41.884484068,-87.623213022
0.0,6.0,13.0,0,4.0,2.0,13,6,13.0,2018.0,0,0,0,0,1,0.0,41.814341505,-87.60447653899998
0.0,2.0,37.0,0,9.0,3.0,37,2,37.0,2018.0,0,0,0,0,1,0.0,41.863454866,-87.65266433200001
0.0,4.0,38.0,0,9.0,3.0,38,4,38.0,2018.0,0,0,0,1,0,0.0,41.749151901,-87.695045149
0.0,1.0,23.0,0,6.0,2.0,23,1,23.0,2018.0,1,0,0,0,0,0.0,41.734975835,-87.654528204
0.0,0.0,25.0,0,6.0,2.0,25,0,25.0,2018.0,0,0,0,0,0,1.0,41.783175288,-87.61327001
0.0,6.0,8.0,0,2.0,1.0,8,6,8.0,2018.0,0,0,0,0,1,0.0,41.850311897,-87.678980879
0.0,1.0,5.0,0,1.0,1.0,5,1,5.0,2018.0,0,0,0,0,0,1.0,41.910808913000004,-87.749228337
0.0,5.0,35.0,0,9.0,3.0,35,5,35.0,2018.0,1,0,0,0,0,0.0,41.939282022,-87.746877211
0.0,3.0,18.0,0,5.0,2.0,18,3,18.0,2018.0,1,0,0,0,0,0.0,41.931463881999996,-87.65381969399998
0.0,2.0,50.0,0,12.0,4.0,50,2,50.0,2018.0,0,0,1,0,0,0.0,41.76680404,-87.60561968299999
0.0,6.0,49.0,0,12.0,4.0,49,6,49.0,2018.0,1,0,0,0,0,0.0,41.955484254,-87.74641252100002
0.0,3.0,52.0,0,12.0,4.0,52,3,52.0,2018.0,0,0,0,1,0,0.0,41.750211201999996,-87.731663146
0.0,1.0,25.0,0,6.0,2.0,25,1,25.0,2018.0,0,1,0,0,0,0.0,41.77279778,-87.683468276
0.0,6.0,12.0,0,3.0,1.0,12,6,12.0,2018.0,0,1,0,0,0,0.0,41.998578296,-87.68746701799999
0.0,3.0,14.0,0,4.0,2.0,14,3,14.0,2018.0,0,0,0,0,1,0.0,41.878123916,-87.633208786
0.0,2.0,19.0,0,5.0,2.0,19,2,19.0,2018.0,0,0,0,1,0,0.0,41.959309268,-87.71343840600002
0.0,0.0,13.0,0,3.0,1.0,13,0,13.0,2018.0,0,0,0,1,0,0.0,41.903996883000005,-87.64323023799999
0.0,1.0,52.0,0,12.0,4.0,52,1,52.0,2018.0,0,0,1,0,0,0.0,41.821367762,-87.61992291899998
0.0,4.0,22.0,0,6.0,2.0,22,4,22.0,2018.0,0,1,0,0,0,0.0,41.985435056,-87.78768583899998
0.0,3.0,6.0,0,2.0,1.0,6,3,6.0,2018.0,0,0,1,0,0,0.0,41.766719144,-87.57509344200001
0.0,5.0,12.0,0,3.0,1.0,12,5,12.0,2018.0,0,0,1,0,0,0.0,41.894340669,-87.718720621
0.0,1.0,37.0,0,9.0,3.0,37,1,37.0,2018.0,1,0,0,0,0,0.0,41.88233367,-87.62784179100002
0.0,2.0,20.0,0,5.0,2.0,20,2,20.0,2018.0,0,0,0,1,0,0.0,41.909139303,-87.648226263
0.0,0.0,43.0,0,10.0,4.0,43,0,43.0,2018.0,0,0,0,1,0,0.0,41.898767916,-87.62411633299999
0.0,6.0,32.0,0,8.0,3.0,32,6,32.0,2018.0,1,0,0,0,0,0.0,41.790877078,-87.693718299
0.0,0.0,41.0,0,10.0,4.0,41,0,41.0,2018.0,0,0,0,1,0,0.0,41.851988885,-87.689219118
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,0,0,0,0,1,0.0,41.744219486999995,-87.543046192
0.0,3.0,9.0,0,3.0,1.0,9,3,9.0,2018.0,1,0,0,0,0,0.0,41.764816216999996,-87.64007956399998
0.0,5.0,3.0,0,1.0,1.0,3,5,3.0,2018.0,0,0,0,1,0,0.0,41.866341526999996,-87.71115430100002
0.0,3.0,35.0,0,8.0,3.0,35,3,35.0,2018.0,0,0,0,0,1,0.0,41.805744159,-87.669755148
0.0,0.0,5.0,0,1.0,1.0,5,0,5.0,2018.0,0,0,0,1,0,0.0,41.675365264,-87.617273188
0.0,0.0,11.0,0,3.0,1.0,11,0,11.0,2018.0,1,0,0,0,0,0.0,41.757073485,-87.64905801399998
0.0,5.0,36.0,0,9.0,3.0,36,5,36.0,2018.0,0,0,0,1,0,0.0,41.908245663,-87.678014854
0.0,2.0,6.0,0,2.0,1.0,6,2,6.0,2018.0,0,0,0,1,0,0.0,41.937636764000004,-87.688758582
0.0,6.0,23.0,0,6.0,2.0,23,6,23.0,2018.0,0,1,0,0,0,0.0,41.695970822,-87.623199808
0.0,2.0,49.0,0,12.0,4.0,49,2,49.0,2018.0,0,1,0,0,0,0.0,41.951264861999995,-87.831768054
0.0,0.0,38.0,0,9.0,3.0,38,0,38.0,2018.0,0,0,0,1,0,0.0,41.816039143000005,-87.62625873399998
0.0,6.0,16.0,0,4.0,2.0,16,6,16.0,2018.0,0,0,0,0,1,0.0,41.882279032,-87.76217577799999
0.0,2.0,29.0,0,7.0,3.0,29,2,29.0,2018.0,1,0,0,0,0,0.0,41.861863842,-87.71284968399998
0.0,1.0,42.0,0,10.0,4.0,42,1,42.0,2018.0,1,0,0,0,0,0.0,41.957421993000004,-87.653455761
0.0,6.0,37.0,0,9.0,3.0,37,6,37.0,2018.0,1,0,0,0,0,0.0,41.931980314,-87.711538479
0.0,2.0,1.0,0,1.0,1.0,1,2,1.0,2018.0,1,0,0,0,0,0.0,41.80890316,-87.61813919299999
0.0,6.0,38.0,0,9.0,3.0,38,6,38.0,2018.0,1,0,0,0,0,0.0,41.776198773000004,-87.63768031299999
0.0,1.0,24.0,0,6.0,2.0,24,1,24.0,2018.0,0,0,0,1,0,0.0,41.877822179,-87.655181405
0.0,1.0,32.0,0,8.0,3.0,32,1,32.0,2018.0,0,0,0,1,0,0.0,41.868541914,-87.639235361
0.0,2.0,43.0,0,10.0,4.0,43,2,43.0,2018.0,1,0,0,0,0,0.0,41.837997193,-87.65002778600002
0.0,6.0,23.0,0,6.0,2.0,23,6,23.0,2018.0,1,0,0,0,0,0.0,41.940579121999995,-87.75263596299999
0.0,1.0,28.0,0,7.0,3.0,28,1,28.0,2018.0,0,0,1,0,0,0.0,41.902688408,-87.72434167
0.0,1.0,44.0,0,10.0,4.0,44,1,44.0,2018.0,1,0,0,0,0,0.0,41.916121169,-87.667918543
0.0,6.0,31.0,0,8.0,3.0,31,6,31.0,2018.0,1,0,0,0,0,0.0,41.886560206,-87.716062887
0.0,4.0,30.0,0,7.0,3.0,30,4,30.0,2018.0,0,1,0,0,0,0.0,41.777781608000005,-87.655015546
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,1,0,0,0,0,0.0,41.798536599,-87.66956912200001
0.0,2.0,44.0,0,10.0,4.0,44,2,44.0,2018.0,0,0,0,1,0,0.0,41.879519801,-87.68639063399998
0.0,1.0,26.0,0,6.0,2.0,26,1,26.0,2018.0,0,1,0,0,0,0.0,41.767867453,-87.65054889
0.0,3.0,51.0,0,12.0,4.0,51,3,51.0,2018.0,0,0,0,0,1,0.0,41.685254926999995,-87.628219715
0.0,6.0,14.0,0,4.0,2.0,14,6,14.0,2018.0,0,0,0,1,0,0.0,41.94044868,-87.651081589
0.0,2.0,41.0,0,10.0,4.0,41,2,41.0,2018.0,0,0,0,1,0,0.0,41.729170867,-87.551235346
0.0,2.0,17.0,0,4.0,2.0,17,2,17.0,2018.0,0,0,0,1,0,0.0,41.767838616999995,-87.59018283200001
0.0,0.0,18.0,0,4.0,2.0,18,0,18.0,2018.0,1,0,0,0,0,0.0,41.761308909,-87.661310126
0.0,3.0,44.0,0,11.0,4.0,44,3,44.0,2018.0,0,1,0,0,0,0.0,41.902085461999995,-87.64116803200001
0.0,6.0,16.0,0,4.0,2.0,16,6,16.0,2018.0,0,0,0,0,1,0.0,41.869786389,-87.774281815
0.0,3.0,16.0,0,4.0,2.0,16,3,16.0,2018.0,0,0,0,1,0,0.0,41.93187492,-87.775989115
0.0,1.0,33.0,0,8.0,3.0,33,1,33.0,2018.0,0,0,0,0,0,1.0,41.898919139,-87.748348617
0.0,5.0,40.0,0,10.0,4.0,40,5,40.0,2018.0,0,0,0,1,0,0.0,41.747851897,-87.66337071
0.0,4.0,26.0,0,6.0,2.0,26,4,26.0,2018.0,0,0,0,0,0,1.0,41.869718313,-87.681224545
0.0,4.0,9.0,0,3.0,1.0,9,4,9.0,2018.0,0,0,0,1,0,0.0,41.90490269,-87.72324796
0.0,1.0,18.0,0,5.0,2.0,18,1,18.0,2018.0,1,0,0,0,0,0.0,42.000094189,-87.67128255700001
0.0,3.0,30.0,0,7.0,3.0,30,3,30.0,2018.0,0,0,0,1,0,0.0,41.912365441999995,-87.680544473
0.0,6.0,8.0,0,2.0,1.0,8,6,8.0,2018.0,0,0,1,0,0,0.0,41.874897275,-87.73527581399998
0.0,2.0,27.0,0,7.0,3.0,27,2,27.0,2018.0,0,1,0,0,0,0.0,41.766249677,-87.57548019
0.0,1.0,16.0,0,4.0,2.0,16,1,16.0,2018.0,0,0,0,1,0,0.0,41.943911785,-87.671220859
0.0,1.0,11.0,0,3.0,1.0,11,1,11.0,2018.0,0,1,0,0,0,0.0,41.910554071,-87.731236186
0.0,4.0,30.0,0,7.0,3.0,30,4,30.0,2018.0,1,0,0,0,0,0.0,41.68398585,-87.614296476
0.0,1.0,28.0,0,7.0,3.0,28,1,28.0,2018.0,1,0,0,0,0,0.0,41.79121295,-87.664510866
0.0,4.0,35.0,0,8.0,3.0,35,4,35.0,2018.0,1,0,0,0,0,0.0,41.92653767,-87.76484960200001
0.0,2.0,52.0,0,12.0,4.0,52,2,52.0,2018.0,0,0,0,1,0,0.0,41.704803037,-87.650066633
0.0,6.0,35.0,0,9.0,3.0,35,6,35.0,2018.0,0,0,0,1,0,0.0,41.899227251999996,-87.62295419799999
0.0,2.0,20.0,0,5.0,2.0,20,2,20.0,2018.0,0,0,0,1,0,0.0,41.972944196,-87.72815932299999
0.0,4.0,35.0,0,8.0,3.0,35,4,35.0,2018.0,1,0,0,0,0,0.0,41.966409353,-87.64885215700001
0.0,2.0,5.0,0,1.0,1.0,5,2,5.0,2018.0,0,0,0,1,0,0.0,41.942760011,-87.645679425
0.0,3.0,7.0,0,2.0,1.0,7,3,7.0,2018.0,0,0,0,0,1,0.0,41.983005013,-87.66493853700001
0.0,0.0,36.0,0,9.0,3.0,36,0,36.0,2018.0,1,0,0,0,0,0.0,41.86821162,-87.63229630299999
0.0,3.0,8.0,0,2.0,1.0,8,3,8.0,2018.0,0,1,0,0,0,0.0,41.921607412,-87.70905971799999
0.0,5.0,30.0,0,7.0,3.0,30,5,30.0,2018.0,1,0,0,0,0,0.0,41.710680716999995,-87.600089169
0.0,2.0,31.0,0,8.0,3.0,31,2,31.0,2018.0,0,0,0,1,0,0.0,41.742021179,-87.54662742299999
0.0,3.0,29.0,0,7.0,3.0,29,3,29.0,2018.0,1,0,0,0,0,0.0,41.926833685,-87.732968293
0.0,6.0,3.0,0,1.0,1.0,3,6,3.0,2018.0,0,0,0,1,0,0.0,41.898083579,-87.672238092
0.0,6.0,33.0,0,8.0,3.0,33,6,33.0,2018.0,0,1,0,0,0,0.0,41.861760576,-87.620814019
0.0,6.0,28.0,0,7.0,3.0,28,6,28.0,2018.0,0,0,0,1,0,0.0,41.786736065,-87.665290751
0.0,2.0,50.0,0,12.0,4.0,50,2,50.0,2018.0,0,0,0,0,0,1.0,41.892191075999996,-87.65565380700001
0.0,5.0,13.0,0,3.0,1.0,13,5,13.0,2018.0,0,0,0,1,0,0.0,41.721938320999996,-87.611422927
0.0,5.0,10.0,0,3.0,1.0,10,5,10.0,2018.0,0,0,1,0,0,0.0,41.892649581,-87.629682213
0.0,1.0,26.0,0,6.0,2.0,26,1,26.0,2018.0,0,0,0,1,0,0.0,41.874128090999996,-87.628688417
0.0,0.0,43.0,0,10.0,4.0,43,0,43.0,2018.0,1,0,0,0,0,0.0,41.764889926,-87.66549542899998
0.0,4.0,6.0,0,2.0,1.0,6,4,6.0,2018.0,0,0,0,1,0,0.0,41.844162699,-87.695199039
0.0,3.0,28.0,0,7.0,3.0,28,3,28.0,2018.0,0,1,0,0,0,0.0,41.93440096,-87.65720278200001
0.0,3.0,21.0,0,5.0,2.0,21,3,21.0,2018.0,0,0,1,0,0,0.0,41.758277921,-87.622341054
0.0,3.0,33.0,0,8.0,3.0,33,3,33.0,2018.0,0,0,0,1,0,0.0,41.88033698,-87.62936564299999
0.0,2.0,43.0,0,10.0,4.0,43,2,43.0,2018.0,0,0,0,1,0,0.0,41.779451196,-87.635038395
0.0,4.0,38.0,0,9.0,3.0,38,4,38.0,2018.0,0,1,0,0,0,0.0,41.710827236,-87.62209141
0.0,6.0,50.0,0,12.0,4.0,50,6,50.0,2018.0,1,0,0,0,0,0.0,41.770455618,-87.623430981
0.0,4.0,24.0,0,6.0,2.0,24,4,24.0,2018.0,0,0,0,1,0,0.0,41.772972076,-87.644610871
0.0,0.0,19.0,0,5.0,2.0,19,0,19.0,2018.0,1,0,0,0,0,0.0,41.939962451,-87.650535444
0.0,2.0,34.0,0,8.0,3.0,34,2,34.0,2018.0,0,0,0,0,1,0.0,41.69998257,-87.615615985
0.0,4.0,37.0,0,9.0,3.0,37,4,37.0,2018.0,0,1,0,0,0,0.0,41.746784577,-87.602624733
0.0,4.0,12.0,0,3.0,1.0,12,4,12.0,2018.0,0,0,0,0,1,0.0,41.76864327,-87.729819373
0.0,2.0,43.0,0,10.0,4.0,43,2,43.0,2018.0,0,0,0,0,1,0.0,41.910284089,-87.73681926399998
0.0,2.0,20.0,0,5.0,2.0,20,2,20.0,2018.0,0,0,0,1,0,0.0,41.953297273000004,-87.66747317299999
0.0,0.0,16.0,0,4.0,2.0,16,0,16.0,2018.0,0,0,0,1,0,0.0,41.835238985,-87.62507501799999
0.0,3.0,19.0,0,5.0,2.0,19,3,19.0,2018.0,1,0,0,0,0,0.0,41.918099272,-87.73148492700001
0.0,0.0,41.0,0,10.0,4.0,41,0,41.0,2018.0,1,0,0,0,0,0.0,41.900705665,-87.682077454
0.0,4.0,52.0,0,12.0,4.0,52,4,52.0,2018.0,0,1,0,0,0,0.0,42.022062685,-87.67484904
0.0,6.0,25.0,0,6.0,2.0,25,6,25.0,2018.0,0,0,0,0,0,1.0,41.909797796,-87.733025085
0.0,1.0,47.0,0,11.0,4.0,47,1,47.0,2018.0,0,0,0,1,0,0.0,41.928070797,-87.775860535
0.0,2.0,12.0,0,3.0,1.0,12,2,12.0,2018.0,1,0,0,0,0,0.0,41.883578698,-87.709734846
0.0,4.0,8.0,0,2.0,1.0,8,4,8.0,2018.0,0,0,1,0,0,0.0,41.678566165999996,-87.620524929
0.0,1.0,28.0,0,7.0,3.0,28,1,28.0,2018.0,1,0,0,0,0,0.0,41.879142144,-87.620734794
0.0,1.0,32.0,0,8.0,3.0,32,1,32.0,2018.0,1,0,0,0,0,0.0,41.904766459,-87.695154275
0.0,0.0,2.0,0,1.0,1.0,2,0,2.0,2018.0,0,0,0,0,0,1.0,41.767923032,-87.65297864899998
0.0,1.0,26.0,0,6.0,2.0,26,1,26.0,2018.0,0,0,0,1,0,0.0,41.983685115,-87.71377578200001
0.0,3.0,19.0,0,5.0,2.0,19,3,19.0,2018.0,0,0,0,1,0,0.0,41.836310765,-87.718230327
0.0,0.0,8.0,0,2.0,1.0,8,0,8.0,2018.0,0,0,1,0,0,0.0,41.80171934,-87.63070362100002
0.0,1.0,15.0,0,4.0,2.0,15,1,15.0,2018.0,1,0,0,0,0,0.0,41.879539306999995,-87.72563008600002
0.0,2.0,51.0,0,12.0,4.0,51,2,51.0,2018.0,0,0,0,1,0,0.0,41.708589,-87.612583094
0.0,5.0,29.0,0,7.0,3.0,29,5,29.0,2018.0,0,1,0,0,0,0.0,41.705815832,-87.56206178
0.0,0.0,22.0,0,5.0,2.0,22,0,22.0,2018.0,0,0,0,1,0,0.0,41.765755571,-87.57629242700001
0.0,2.0,12.0,0,3.0,1.0,12,2,12.0,2018.0,1,0,0,0,0,0.0,41.792951576,-87.674265644
0.0,3.0,50.0,0,12.0,4.0,50,3,50.0,2018.0,0,1,0,0,0,0.0,41.872375703,-87.696060374
